"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist"
"182","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Camisa 10 joga bola até na chuva (Bomba Sonica)","0ClmF8tkpuySXLJHspUoKT",0.591,0.944,"A#",-3.993,"minor",0.0585,0.128,0,0.0891,0.96,91.991,189840,4,"A# minor",36,"Charlie Brown Jr."
"183","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Papo Reto (Prazer É Sexo O Resto É Negócio)","7oiqzVwyrRUueE6EqPpmzG",0.64,0.986,"C#",-2.902,"major",0.0753,0.00324,1.7e-06,0.112,0.595,101.104,208400,4,"C# major",33,"Charlie Brown Jr."
"184","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Zoio De Lula","3fUpBONB8CBnyydSYjpVU0",0.694,0.677,"F#",-3.478,"minor",0.0716,0.136,1.21e-05,0.0642,0.884,152.205,252813,4,"F# minor",29,"Charlie Brown Jr."
"185","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Proibida Pra Mim (Grazon)","1IjlAQxCX3mgpddbBqrETB",0.57,0.932,"G#",-3.194,"major",0.051,0.00708,0.00338,0.103,0.911,163.71,165507,4,"G# major",29,"Charlie Brown Jr."
"186","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Não É Sério","37OkFnkEM4bc4IiSw3VIZZ",0.755,0.801,"C#",-4.775,"major",0.0476,0.0379,4.7e-06,0.101,0.762,92.061,291853,4,"C# major",35,"Charlie Brown Jr."
"187","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Lutar Pelo Que E Meu","2sN8JwoV6cl3d0680XBuSc",0.571,0.944,"G#",-4.086,"major",0.0444,0.0418,3.7e-05,0.139,0.811,94.098,201867,4,"G# major",29,"Charlie Brown Jr."
"188","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Não Viva Em Vão","11dNqg79zzeVunfwBi2T2a",0.576,0.949,"C#",-5.458,"major",0.0462,0.00317,0.00103,0.0951,0.619,101.627,235613,4,"C# major",27,"Charlie Brown Jr."
"189","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Rubão - O Dono Do Mundo","55ZYyFiPyLSN5krv7Wun8X",0.625,0.993,"C#",-3.332,"major",0.0695,0.00306,0.402,0.0691,0.671,91.005,136800,4,"C# major",25,"Charlie Brown Jr."
"190","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Ela Vai Voltar (Todos Os Defeitos De Uma Mulher Perfeita)","0l6aEz9G2gp4kO72bKx9L1",0.679,0.654,"F#",-7.536,"major",0.0276,0.424,8.04e-05,0.12,0.891,104.978,189067,4,"F# major",27,"Charlie Brown Jr."
"191","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Te Levar Daqui","5cV5u1YVOCY3bEClhDGU4x",0.606,0.978,"C#",-2.104,"major",0.103,0.0029,0.000112,0.091,0.533,117.006,183880,4,"C# major",27,"Charlie Brown Jr."
"192","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Uma Criança Com Seu Olhar","0rGMMye3rd7zAilUKzYY31",0.561,0.794,"F",-5.872,"minor",0.0381,0.0475,0.000189,0.275,0.815,152.116,252907,4,"F minor",29,"Charlie Brown Jr."
"193","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Hoje Eu Acordei Feliz","0DKcvdyavBwJsx8xCtskQO",0.316,0.955,"D",-4.986,"major",0.0733,0.000499,0.00743,0.272,0.652,129.462,139480,4,"D major",26,"Charlie Brown Jr."
"194","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Tudo Que Ela Gosta De Escutar","5pjN9OZY87EVFI6JXlLaSk",0.856,0.656,"F",-2.646,"minor",0.0458,0.12,1.38e-05,0.0325,0.916,115.405,175907,4,"F minor",27,"Charlie Brown Jr."
"195","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Champanhe E Água Benta","2SJzYtV5YukwDjI5OPud1T",0.609,0.953,"C#",-3.488,"major",0.0459,0.00445,0.000106,0.181,0.659,115.183,152187,4,"C# major",25,"Charlie Brown Jr."
"196","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Senhor Do Tempo","55OINk4dyEac3XZr13rXn0",0.768,0.775,"F#",-7.488,"major",0.0608,0.787,0.00799,0.11,0.208,97.095,203120,4,"F# major",30,"Charlie Brown Jr."
"197","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"Pontes Indestrutíveis","7eSIUtkZYPXfxIvRAYcKGL",0.713,0.782,"G",-5.647,"major",0.172,0.235,0,0.207,0.776,79.41,210120,4,"G major",32,"Charlie Brown Jr."
"198","0ZAr8mzCFeBQ0Rl5UpuWzS","Papo Reto","https://i.scdn.co/image/b5d35c4b8483ce97ebf168da92702d3d3413e38a","2011-01-03",2011-01-03,36,"O Côro Vai Comê","0KtA4NswsjKp2Hn4gWpyRJ",0.72,0.87,"C",-3.182,"minor",0.0394,0.0647,1.3e-05,0.327,0.971,147.619,141680,4,"C minor",26,"Charlie Brown Jr."
"199","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Resolve o Meu Problema Aí (Ao Vivo)","4q69s6ipaZC5mmi8pek8KJ",0.176,0.97,"B",-2.512,"major",0.133,0.000258,0.00505,0.564,0.398,166.252,45418,4,"B major",31,"Charlie Brown Jr."
"200","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"O Coro Vai Comê (Ao Vivo)","1ww10gxfD87Khtj83FY9x8",0.351,0.997,"C",-2.448,"minor",0.185,0.00296,0.0195,0.796,0.491,182.408,115032,4,"C minor",37,"Charlie Brown Jr."
"201","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Rubão – O Dono Do Mundo (Ao Vivo)","4RCQTxXI3lRv3MQdZTKpcg",0.428,0.995,"A#",-3.229,"minor",0.186,0.00018,0.129,0.237,0.349,96.834,149583,4,"A# minor",33,"Charlie Brown Jr."
"202","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Tudo Que Ela Gosta De Escutar (Ao Vivo)","1EyllMss4HIwebAqSia1HI",0.437,0.988,"G#",-3.2,"major",0.134,0.022,0.113,0.386,0.586,138.459,153112,4,"G# major",40,"Charlie Brown Jr."
"203","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Me Encontra (Ao Vivo)","4xTXvDVSn9fixWGiwcfJk6",0.36,0.955,"G#",-3.607,"major",0.089,9.48e-06,0.477,0.663,0.38,96.043,198391,4,"G# major",37,"Charlie Brown Jr."
"204","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Pontes Indestrutíveis (Ao Vivo)","4llGP0cJLpjErWPu0WP973",0.428,0.966,"A",-4.651,"minor",0.0817,0.000598,0.0309,0.97,0.656,91.777,184599,4,"A minor",39,"Charlie Brown Jr."
"205","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Te Levar Daqui (Ao Vivo)","4ErBtW0hpPjHRuvwcdRwRE",0.339,0.975,"F#",-3.19,"major",0.0751,1.63e-05,0.303,0.52,0.425,121.738,148793,4,"F# major",39,"Charlie Brown Jr."
"206","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Dias De Luta, Dias De Glória (Ao Vivo)","2PvXGz2duen02oSphO65K2",0.54,0.918,"D#",-4.473,"minor",0.0412,0.0117,0.006,0.302,0.671,99.998,186178,4,"D# minor",44,"Charlie Brown Jr."
"207","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Descubra o Que Há De Errado Com Você (Ao Vivo)","2UaKTLat4TYWghVyKkFdAh",0.246,0.983,"G#",-2.956,"major",0.135,0.000377,0.0919,0.924,0.433,128.377,100542,3,"G# major",31,"Charlie Brown Jr."
"208","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Coração Satânico (Ao Vivo)","4nXeSfHaUdOr8cHCpc3Xk7",0.433,0.938,"A",-4.384,"minor",0.0737,0.000912,0,0.95,0.383,90.896,271488,4,"A minor",30,"Charlie Brown Jr."
"209","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Me Deixa (Ao Vivo)","7jXSzIwXdqgNABduCqgKI9",0.4,0.946,"A",-3.387,"minor",0.0913,0.0117,0.000349,0.765,0.505,126.378,328330,4,"A minor",36,"Charlie Brown Jr."
"210","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Não é Sério (Ao Vivo)","7BNnnx0WDtrgSqq7ff84nq",0.301,0.959,"C#",-3.23,"major",0.0748,0.0394,0.000912,0.46,0.589,94.452,317649,4,"C# major",35,"Charlie Brown Jr."
"211","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Proibida Pra Mim (Grazon) (Ao Vivo)","2TqX3j8ZQTBsndDpTZPz0e",0.395,0.805,"F#",-4.809,"major",0.043,0.216,7.03e-06,0.74,0.481,83.95,230899,4,"F# major",47,"Charlie Brown Jr."
"212","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Longe De Você (Ao Vivo)","5FjMQpxI88XLxUqKHdxXcp",0.498,0.746,"D#",-5.177,"minor",0.0283,0.0243,0.00375,0.871,0.604,106.283,215435,4,"D# minor",38,"Charlie Brown Jr."
"213","3T1n2CfGfA9W5uGhAa7YrU","Música Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/2c7afb5b5770d084a0ea833027d12ebc208eeb5f","2012-03-19",2012-03-19,49,"Céu Azul (Ao Vivo)","3XDUFBYZy50XMaTXUZtRXA",0.678,0.577,"C#",-6.096,"minor",0.0272,0.611,0,0.249,0.694,120.09,196348,4,"C# minor",57,"Charlie Brown Jr."
"214","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Resolve o Meu Problema Aí - Ao Vivo","1XhsAuVlNwMSMhZc4ARNBr",0.172,0.972,"B",-3.149,"major",0.136,0.000428,0.0205,0.326,0.335,166.488,45531,4,"B major",8,"Charlie Brown Jr."
"215","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"O Coro Vai Comê - Ao Vivo","4Q7OPRqvsyDkxw13NOzmu3",0.353,0.996,"C",-2.962,"minor",0.215,0.00338,0.0112,0.566,0.478,182.359,115252,4,"C minor",11,"Charlie Brown Jr."
"216","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Rubão - O Dono do Mundo - Ao Vivo","1AzR6JRqNlaW3gKzgqclJB",0.441,0.994,"A#",-3.862,"minor",0.181,0.00019,0.0801,0.227,0.381,96.995,149786,4,"A# minor",10,"Charlie Brown Jr."
"217","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Tudo Que Ela Gosta de Escutar - Ao Vivo","7wM7u6FdwNBFHfMDFT2ZYA",0.449,0.986,"G#",-3.683,"major",0.145,0.0294,0.0883,0.347,0.497,138.556,153234,4,"G# major",15,"Charlie Brown Jr."
"218","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Me Encontra - Ao Vivo","79xcEtkx5k3bQqhIQ0PLaC",0.362,0.956,"G#",-4.225,"major",0.0719,1.16e-05,0.446,0.628,0.39,95.872,198478,4,"G# major",15,"Charlie Brown Jr."
"219","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Pontes Indestrutíveis - Ao Vivo","5BYm8p2eWn3zH7OfC03fVS",0.435,0.964,"A",-5.24,"minor",0.0935,0.000807,0.0412,0.965,0.667,92.174,184738,4,"A minor",15,"Charlie Brown Jr."
"220","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Te Levar Daqui - Ao Vivo","6yfiOwRrxZbTOWCkEuWaGS",0.112,0.958,"C#",-3.781,"major",0.0743,2.12e-05,0.256,0.207,0.486,73.308,148950,5,"C# major",13,"Charlie Brown Jr."
"221","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Dias de Luta, Dias de Glória - Ao Vivo","0IRYGzxNqKpF1FuwqKFHj2",0.536,0.885,"D#",-5.039,"minor",0.033,0.0118,0.00563,0.242,0.712,100.038,186358,4,"D# minor",18,"Charlie Brown Jr."
"222","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Descubra o Que Há de Errado Com Você - Ao Vivo","3bnEUsuDzHSQlXtEwIEHYa",0.232,0.991,"G#",-3.572,"major",0.11,0.000284,0.0709,0.822,0.271,129.326,100702,3,"G# major",9,"Charlie Brown Jr."
"223","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Coração Satânico - Ao Vivo","6QzirVpSUCYjaaOqQGlJqe",0.44,0.934,"C",-4.94,"major",0.076,0.000913,0,0.863,0.311,90.879,271673,4,"C major",7,"Charlie Brown Jr."
"224","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Me Deixa - Ao Vivo","7DZItsLIiZjj99X60A7wLG",0.38,0.947,"D",-3.931,"minor",0.0946,0.0142,0.000512,0.445,0.438,126.385,328490,4,"D minor",12,"Charlie Brown Jr."
"225","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Não É Sério - Ao Vivo","4jT4SVUIzRHsmaWl25lY4K",0.493,0.951,"C#",-3.847,"major",0.0605,0.0431,0.000896,0.461,0.575,95.399,317858,4,"C# major",13,"Charlie Brown Jr."
"226","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Proibida pra Mim - Ao Vivo","70esdGLZCNipMdHgDVggoI",0.318,0.802,"F#",-5.324,"major",0.0381,0.238,4.06e-06,0.707,0.487,83.199,231053,4,"F# major",19,"Charlie Brown Jr."
"227","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Longe de Você - Ao Vivo","7iJ4CRPWLJGaWvQmJEQp7t",0.505,0.755,"D#",-5.826,"minor",0.0266,0.0244,0.00496,0.868,0.498,106.245,215589,4,"D# minor",15,"Charlie Brown Jr."
"228","7ueFez6O91AnEVF5chWKLK","Musica Popular Caiçara (Ao Vivo)","https://i.scdn.co/image/4fea8c8bb2cf2a1ad1416bf35655b5f77eadc4de","2013-03-13",2013-03-13,21,"Céu Azul - Ao Vivo","1b0a2RtmVVBzgvNdOFHaa4",0.529,0.643,"C#",-5.508,"minor",0.0283,0.701,0.0155,0.308,0.664,129.192,200020,4,"C# minor",22,"Charlie Brown Jr."
"229","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Um Dia a Gente Se Encontra","7vM3wi9leaynP5Bmi93VDh",0.472,0.957,"D#",-3.702,"major",0.0677,0.0371,3.22e-05,0.275,0.878,159.807,184200,4,"D# major",48,"Charlie Brown Jr."
"230","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Fina Arte","1JeoJ8W7adEJOc1mkTq2qp",0.731,0.768,"F",-4.565,"minor",0.101,0.0817,0,0.0896,0.916,81.513,181547,4,"F minor",40,"Charlie Brown Jr."
"231","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Cheia de Vida","3eA1BJs00KXOcOLNoMZ4Pu",0.575,0.881,"F",-4.375,"major",0.0651,0.0901,0,0.0992,0.512,90.032,162387,4,"F major",41,"Charlie Brown Jr."
"232","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Meu Novo Mundo","0LDT8QEHbPA0aawzm9CWP7",0.727,0.801,"G",-5.104,"minor",0.0285,0.315,0.000834,0.127,0.896,124.057,207053,4,"G minor",62,"Charlie Brown Jr."
"233","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Do Jeito Que Eu Gosto, Do Jeito Que Eu Quero","0jVdF2QoGRXcsUSdGePlrD",0.723,0.656,"F",-5.377,"minor",0.0262,0.107,0.0544,0.109,0.906,118.074,267227,4,"F minor",41,"Charlie Brown Jr."
"234","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Rock Star","7pwUaV6Ygczf3y4rYDweUw",0.575,0.935,"F",-4.392,"minor",0.0871,0.00109,0.0115,0.105,0.948,76.955,197813,4,"F minor",38,"Charlie Brown Jr."
"235","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Vem Ser Minha","0DZy6nJdqvHSeobBaOBJI6",0.665,0.712,"C",-6.264,"minor",0.0883,0.112,0,0.109,0.74,148.678,278267,4,"C minor",49,"Charlie Brown Jr."
"236","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Hoje Sou Eu Que Não Mais Te Quero","0vgmsxgWglYs52xNkW5Tkh",0.601,0.766,"C",-5.358,"minor",0.0409,0.0872,0.013,0.0965,0.378,87.997,302933,4,"C minor",45,"Charlie Brown Jr."
"237","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Camisa Preta","7utJifAjneZJQEIcI41Ife",0.386,0.921,"F#",-4.576,"minor",0.0468,0.00539,0.0763,0.0944,0.308,122.019,255960,4,"F# minor",37,"Charlie Brown Jr."
"238","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Vou Me Embriagar de Você","5gOWq9k7NBk4fXhgRbZS7G",0.587,0.885,"G",-3.249,"minor",0.0251,0.00332,0.128,0.0526,0.703,137.98,264720,4,"G minor",42,"Charlie Brown Jr."
"239","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"A Mais Linda do Bar","2rDgG5j0fzSDAg2dHGIaZt",0.631,0.933,"B",-3.438,"major",0.0392,0.00468,0.000313,0.0381,0.967,130.052,213920,4,"B major",38,"Charlie Brown Jr."
"240","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Samba Triste","2PI4mETfGx7poIGxazgjxz",0.463,0.629,"A#",-7.203,"minor",0.0333,0.589,4.14e-05,0.236,0.574,139.983,289853,4,"A# minor",39,"Charlie Brown Jr."
"241","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Contrastes da Vida","21BQnWwdhfczQb3vXhicr4",0.681,0.459,"C",-10.067,"major",0.0332,0.819,0.000108,0.21,0.638,119.883,161933,4,"C major",39,"Charlie Brown Jr."
"242","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"O Côro Vai Comê","0GJ8Bg1URiReZKHm3JcyiL",0.717,0.871,"C",-3.192,"minor",0.0385,0.0626,2.43e-05,0.354,0.971,147.622,140893,4,"C minor",41,"Charlie Brown Jr."
"243","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Proibida Pra Mim (Grazon)","2ZnuIK4LbnJMXWDxhXAuSg",0.576,0.934,"G#",-3.11,"major",0.0483,0.00555,0.0069,0.0949,0.925,163.732,165240,4,"G# major",45,"Charlie Brown Jr."
"244","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Zoio De Lula","1ccwGTzFnySkIDcJod86aJ",0.679,0.671,"F#",-3.604,"minor",0.0865,0.14,2.69e-05,0.0602,0.857,152.25,252227,4,"F# minor",45,"Charlie Brown Jr."
"245","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Tudo Que Ela Gosta De Escutar","3iQx0P7lcK8B8NNo9wC32w",0.851,0.656,"F",-2.588,"minor",0.0454,0.137,2.43e-05,0.0277,0.913,115.379,175107,4,"F minor",45,"Charlie Brown Jr."
"246","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Confisco","68uBfK67y4ZKD45qHJYaw7",0.825,0.989,"C#",-3.219,"major",0.203,0.074,0.000108,0.0886,0.416,116.03,178893,4,"C# major",39,"Charlie Brown Jr."
"247","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Não Deixe O Mar Te Engolir","5nnwtxX8rzN54j6Z7Uhr9c",0.471,0.768,"G#",-4.56,"major",0.0608,0.0146,0.000525,0.0622,0.531,156.258,308800,4,"G# major",39,"Charlie Brown Jr."
